"sample_id","hit_id_1","x_1","y_1","z_1","rho_1","eta_1","phi_1","volume_id_1","layer_id_1","module_id_1","value_1","hit_id_2","x_2","y_2","z_2","rho_2","eta_2","phi_2","volume_id_2","layer_id_2","module_id_2","value_2","hit_id_3","x_3","y_3","z_3","rho_3","eta_3","phi_3","volume_id_3","layer_id_3","module_id_3","value_3","hit_id_4","x_4","y_4","z_4","rho_4","eta_4","phi_4","volume_id_4","layer_id_4","module_id_4","value_4"
8,29320,38.5872993469238,-59.7975006103516,5.10696983337402,71.1668548583984,0.0716990455985069,-0.997732579708099,8,4,235,0.325657516717911,36447,63.6484985351562,-95.9873962402344,8.30937957763672,115.172523498535,0.072084866464138,-0.985272407531738,8,6,382,0.332898020744324,42966,96.7033996582031,-140.994003295898,12.3347997665405,170.970336914062,0.0720833912491798,-0.969617426395416,8,8,573,0.265446484088898,74723,155.692001342773,-214.912994384766,18.6000003814697,265.381988525391,0.0700303316116333,-0.943853974342346,13,2,414,2
12,29892,-20.213399887085,68.9457015991211,14.2462997436523,71.8476943969727,0.197007805109024,1.85598313808441,8,4,250,0.289985060691833,36851,-31.8679008483887,111.723999023438,23.0736999511719,116.180099487305,0.197319895029068,1.84865534305573,8,6,406,0.331623911857605,43247,-45.4332008361816,165.02099609375,34.0200996398926,171.161056518555,0.197474703192711,1.83945786952972,8,8,608,0.314281791448593,75008,-65.6788024902344,253.876998901367,52.2000007629395,262.235076904297,0.197766378521919,1.82394933700562,13,2,432,1
25,29273,25.6084995269775,-66.4418029785156,17.056999206543,71.2061004638672,0.237310335040092,-1.20291519165039,8,4,234,0.29498690366745,36400,40.6268005371094,-107.579002380371,29.7357997894287,114.994689941406,0.255785763263702,-1.20970773696899,8,6,380,0.322533994913101,42924,59.0139999389649,-160.606002807617,45.9992980957031,171.105056762695,0.26569938659668,-1.21866488456726,8,8,570,0.303892612457275,75306,85.2658996582031,-242.203994750977,71.1999969482422,256.774322509766,0.273850560188293,-1.23230385780334,13,2,453,1
29,29054,-43.8834991455078,-56.4592018127441,7.07186985015869,71.5080642700195,0.0987355560064316,-2.23151707649231,8,4,229,0.328956991434097,36260,-69.7722015380859,-92.0498962402344,6.17187023162842,115.504737854004,0.0534085594117642,-2.2193865776062,8,6,372,0.291534006595612,42805,-101.281997680664,-138.350997924805,5.15936994552612,171.461486816406,0.0300860125571489,-2.20272016525269,8,8,558,0.290969014167786,74605,-147.886001586914,-213.490997314453,3,259.708831787109,0.011551140807569,-2.17660856246948,13,2,407,1
34,29867,-12.4752998352051,70.0830993652344,4.31561994552612,71.1847839355469,0.0605885200202465,1.74695837497711,8,4,249,0.290984213352203,36832,-19.7654991149902,114.220001220703,5.21563005447388,115.917572021484,0.0449791923165321,1.74214696884155,8,6,405,0.302441596984863,43236,-28.2427997589111,169.311004638672,6.38944005966187,171.650436401367,0.0372149348258972,1.73608458042145,8,8,607,0.319355487823486,74988,-41.0344009399414,262.162994384766,7.80000019073486,265.35498046875,0.0293903686106205,1.72605907917023,13,2,431,1
35,28810,-54.7550010681152,47.6321983337402,-31.6142997741699,72.5736618041992,-0.42289811372757,2.42564988136292,8,4,221,0.343846797943115,36048,-86.2991027832031,76.7587966918945,-52.0013999938965,115.496528625488,-0.436270356178284,2.41463661193848,8,6,358,0.326959520578384,41984,-126.387001037598,115.483001708984,-78.4471969604492,171.201629638672,-0.443529844284058,2.40124607086182,8,8,459,0.304270088672638,74423,-186.022003173828,177.016998291016,-119.199996948242,256.786285400391,-0.448963731527328,2.38099384307861,13,2,396,2
40,29111,-37.3935012817383,-61.9709014892578,20.5098991394043,72.3786315917969,0.279707998037338,-2.11371517181397,8,4,230,0.315887302160263,36271,-58.7596015930176,-99.5361022949219,33.0435981750488,115.586013793945,0.282121419906616,-2.10407853126526,8,6,373,0.307857602834702,42811,-85.0752029418945,-148.192993164062,49.0632019042969,170.877014160156,0.283320188522339,-2.09194183349609,8,8,559,0.298814117908478,75207,-125.358001708984,-228.580001831055,74.8000030517578,260.697998046875,0.283124387264252,-2.07242631912231,13,2,447,2
48,29604,64.309700012207,32.410099029541,12.8655996322632,72.0149383544922,0.177714869379997,0.466817826032639,8,4,243,0.275911599397659,36638,102.355003356934,52.5726013183594,15.0031003952026,115.067047119141,0.130019053816795,0.474492073059082,8,6,394,0.265074700117111,43103,151.227996826172,79.6018981933594,17.8155994415283,170.898712158203,0.104058563709259,0.484520465135574,8,8,591,0.306283414363861,74874,227.975006103516,124.77799987793,22.2000007629395,259.888732910156,0.0853176340460777,0.500792503356934,13,2,424,1
53,28524,28.9901008605957,65.5738983154297,-20.0881996154785,71.6963195800781,-0.276642382144928,1.15453290939331,8,4,214,0.326792776584625,35855,45.8274993896484,106.555999755859,-33.6128005981445,115.99284362793,-0.285873651504517,1.16463160514832,8,6,348,0.291306018829346,42497,66.0009002685547,158.873992919922,-50.8222999572754,172.037979125977,-0.291276931762695,1.17706000804901,8,8,522,0.32393491268158,74275,94.8392028808594,241.285995483398,-78.4000015258789,259.255493164062,-0.297975212335586,1.19628942012787,13,2,388,2
59,29729,27.0086994171143,65.7718963623047,35.7207984924316,71.1014175415039,0.483350485563278,1.18114960193634,8,4,246,0.347661823034286,36729,45.1389999389649,106.23999786377,57.2863998413086,115.431655883789,0.477881997823715,1.16902935504913,8,6,400,0.34528711438179,43789,69.9161987304688,157.820999145508,85.0671997070312,172.61442565918,0.474777281284332,1.1537709236145,8,8,678,0.339179992675781,75548,109.533996582031,232.42399597168,126.400001525879,256.940856933594,0.473992973566055,1.1303973197937,13,2,468,1
